img_path,xmin,ymin,xmax,ymax,score
Carlos Vera Guevara RGB/Carlos Vera Guevara RGB.tif,4762.564935064935,6690.564935064935,4767.435064935065,6695.435064935065,1.0
Carlos Vera Guevara RGB/Carlos Vera Guevara RGB.tif,4542.0794499618,7123.0794499618,4553.9205500382,7134.9205500382,1.0
Carlos Vera Guevara RGB/Carlos Vera Guevara RGB.tif,5991.578176725235,8131.578176725235,5998.421823274765,8138.421823274765,1.0
Carlos Vera Guevara RGB/Carlos Vera Guevara RGB.tif,6768.8619811561,7805.8619811561,6777.1380188439,7814.1380188439,1.0
Carlos Vera Guevara RGB/Carlos Vera Guevara RGB.tif,8355.578176725236,7923.578176725235,8362.421823274764,7930.421823274765,1.0
Carlos Vera Guevara RGB/Carlos Vera Guevara RGB.tif,8558.20142602495,8554.20142602495,8573.79857397505,8569.79857397505,1.0
Carlos Vera Guevara RGB/Carlos Vera Guevara RGB.tif,5319.26241405655,6909.26241405655,5336.73758594345,6926.73758594345,1.0
Carlos Vera Guevara RGB/Carlos Vera Guevara RGB.tif,2813.46676852559,4770.46676852559,2820.53323147441,4777.53323147441,1.0
Carlos Vera Guevara RGB/Carlos Vera Guevara RGB.tif,-445.937469139665,8118.062530860335,-440.062530860335,8123.937469139665,1.0
Carlos Vera Guevara RGB/Carlos Vera Guevara RGB.tif,949.578176725235,8801.578176725236,956.421823274765,8808.421823274764,1.0
Carlos Vera Guevara RGB/Carlos Vera Guevara RGB.tif,1864.578176725235,9270.578176725236,1871.421823274765,9277.421823274764,1.0
Carlos Vera Guevara RGB/Carlos Vera Guevara RGB.tif,1884.578176725235,9344.578176725236,1891.421823274765,9351.421823274764,1.0
Carlos Vera Guevara RGB/Carlos Vera Guevara RGB.tif,2606.578176725235,10316.578176725236,2613.421823274765,10323.421823274764,1.0
Carlos Vera Guevara RGB/Carlos Vera Guevara RGB.tif,3901.405780494015,9843.405780494015,3906.594219505985,9848.594219505985,1.0
Carlos Vera Guevara RGB/Carlos Vera Guevara RGB.tif,5051.13254392666,11604.13254392666,5058.86745607334,11611.86745607334,1.0
Carlos Vera Guevara RGB/Carlos Vera Guevara RGB.tif,5858.63381716325,11571.63381716325,5871.36618283675,11584.36618283675,1.0
Carlos Vera Guevara RGB/Carlos Vera Guevara RGB.tif,4814.8725490196,9472.8725490196,4827.1274509804,9485.1274509804,1.0
Carlos Vera Guevara RGB/Carlos Vera Guevara RGB.tif,927.6788897377,7883.6788897377,942.3211102623,7898.3211102623,1.0
Carlos Vera Guevara RGB/Carlos Vera Guevara RGB.tif,4204.40565317035,1696.40565317035,4221.59434682965,1713.59434682965,1.0
Carlos Vera Guevara RGB/Carlos Vera Guevara RGB.tif,4780.578176725235,1064.578176725235,4787.421823274765,1071.421823274765,1.0
Carlos Vera Guevara RGB/Carlos Vera Guevara RGB.tif,5071.578176725235,2219.578176725235,5078.421823274765,2226.421823274765,1.0
Carlos Vera Guevara RGB/Carlos Vera Guevara RGB.tif,7111.70282658518,1867.70282658518,7120.29717341482,1876.29717341482,1.0
Carlos Vera Guevara RGB/Carlos Vera Guevara RGB.tif,7396.578176725235,2986.578176725235,7403.421823274765,2993.421823274765,1.0
Carlos Vera Guevara RGB/Carlos Vera Guevara RGB.tif,8485.8619811561,3017.8619811561,8494.1380188439,3026.1380188439,1.0
Carlos Vera Guevara RGB/Carlos Vera Guevara RGB.tif,9041.578176725236,3233.578176725235,9048.421823274764,3240.421823274765,1.0
Carlos Vera Guevara RGB/Carlos Vera Guevara RGB.tif,10608.578176725236,3701.578176725235,10615.421823274764,3708.421823274765,1.0
Carlos Vera Guevara RGB/Carlos Vera Guevara RGB.tif,10421.0662083015,4682.0662083015,10430.9337916985,4691.9337916985,1.0
Carlos Vera Guevara RGB/Carlos Vera Guevara RGB.tif,7712.70282658518,2352.70282658518,7721.29717341482,2361.29717341482,1.0
Carlos Vera Guevara RGB/Carlos Vera Guevara RGB.tif,10822.578176725236,1908.578176725235,10829.421823274764,1915.421823274765,1.0
Carlos Vera Guevara RGB/Carlos Vera Guevara RGB.tif,8218.578176725236,787.578176725235,8225.421823274764,794.421823274765,1.0
Carlos Vera Guevara RGB/Carlos Vera Guevara RGB.tif,3416.578176725235,4495.578176725235,3423.421823274765,4502.421823274765,1.0
Carlos Vera Guevara RGB/Carlos Vera Guevara RGB.tif,2606.02113572702,4403.02113572702,2613.97886427298,4410.97886427298,1.0
Carlos Vera Guevara RGB/Carlos Vera Guevara RGB.tif,3904.578176725235,4689.578176725235,3911.421823274765,4696.421823274765,1.0
Carlos Vera Guevara RGB/Carlos Vera Guevara RGB.tif,5093.655080213905,6131.655080213905,5102.344919786095,6140.344919786095,1.0
Carlos Vera Guevara RGB/Carlos Vera Guevara RGB.tif,6333.726763432645,5484.726763432645,6336.273236567355,5487.273236567355,1.0
Carlos Vera Guevara RGB/Carlos Vera Guevara RGB.tif,7616.38451744334,6298.38451744334,7625.61548255666,6307.61548255666,1.0
Carlos Vera Guevara RGB/Carlos Vera Guevara RGB.tif,8314.7239623122,7548.7239623122,8331.2760376878,7565.2760376878,1.0
Carlos Vera Guevara RGB/Carlos Vera Guevara RGB.tif,10931.578176725236,7372.578176725235,10938.421823274764,7379.421823274765,1.0
Carlos Vera Guevara RGB/Carlos Vera Guevara RGB.tif,6473.816908581615,6305.816908581615,6480.183091418385,6312.183091418385,1.0
Carlos Vera Guevara RGB/Carlos Vera Guevara RGB.tif,1242.40426750218,7840.40426750218,1247.59573249782,7845.59573249782,1.0
Carlos Vera Guevara RGB/Carlos Vera Guevara RGB.tif,1952.816908581615,8216.816908581615,1959.183091418385,8223.183091418385,1.0
Carlos Vera Guevara RGB/Carlos Vera Guevara RGB.tif,3388.6788897377,8337.6788897377,3403.3211102623,8352.3211102623,1.0
Carlos Vera Guevara RGB/Carlos Vera Guevara RGB.tif,4406.63381716325,9135.63381716325,4419.36618283675,9148.36618283675,1.0
Carlos Vera Guevara RGB/Carlos Vera Guevara RGB.tif,5191.578176725235,9093.578176725236,5198.421823274765,9100.421823274764,1.0
Carlos Vera Guevara RGB/Carlos Vera Guevara RGB.tif,6811.5197351668,10245.5197351668,6826.4802648332,10260.4802648332,1.0
Carlos Vera Guevara RGB/Carlos Vera Guevara RGB.tif,7894.79297173415,11326.79297173415,7907.20702826585,11339.20702826585,1.0
Carlos Vera Guevara RGB/Carlos Vera Guevara RGB.tif,4418.111280876,8979.111280876,4429.888719124,8990.888719124,1.0
Carlos Vera Guevara RGB/Carlos Vera Guevara RGB.tif,438.9899226304,7026.9899226304,455.0100773696,7043.0100773696,1.0
Flora Pluas RGB/Flora Pluas RGB.tif,17338.02113572702,3661.02113572702,17345.97886427298,3668.97886427298,1.0
Flora Pluas RGB/Flora Pluas RGB.tif,16388.02113572702,4077.02113572702,16395.97886427298,4084.97886427298,1.0
Flora Pluas RGB/Flora Pluas RGB.tif,14859.3790425261,3364.3790425261,14884.6209574739,3389.6209574739,1.0
Flora Pluas RGB/Flora Pluas RGB.tif,14352.61790170615,2605.61790170615,14365.38209829385,2618.38209829385,1.0
Flora Pluas RGB/Flora Pluas RGB.tif,14913.20142602495,1510.20142602495,14928.79857397505,1525.79857397505,1.0
Flora Pluas RGB/Flora Pluas RGB.tif,16329.111280876,5720.111280876,16340.888719124,5731.888719124,1.0
Flora Pluas RGB/Flora Pluas RGB.tif,14320.66819455055,5220.66819455055,14343.33180544945,5243.33180544945,1.0
Flora Pluas RGB/Flora Pluas RGB.tif,16334.02113572702,4982.02113572702,16341.97886427298,4989.97886427298,1.0
Flora Pluas RGB/Flora Pluas RGB.tif,12075.17494270435,2795.17494270435,12086.82505729565,2806.82505729565,1.0
Flora Pluas RGB/Flora Pluas RGB.tif,14522.51718869366,3208.51718869366,14527.48281130634,3213.48281130634,1.0
Flora Pluas RGB/Flora Pluas RGB.tif,14836.35001273235,6984.35001273235,14847.64998726765,6995.64998726765,1.0
Flora Pluas RGB/Flora Pluas RGB.tif,15163.2810033104,5136.2810033104,15178.7189966896,5151.7189966896,1.0
Flora Pluas RGB/Flora Pluas RGB.tif,12512.02113572702,5063.02113572702,12519.97886427298,5070.97886427298,1.0
Flora Pluas RGB/Flora Pluas RGB.tif,10876.02113572702,3573.02113572702,10883.97886427298,3580.97886427298,1.0
Flora Pluas RGB/Flora Pluas RGB.tif,9345.1483320601,1319.1483320601,9364.8516679399,1338.8516679399,1.0
Flora Pluas RGB/Flora Pluas RGB.tif,8429.02113572702,1501.02113572702,8436.97886427298,1508.97886427298,1.0
Flora Pluas RGB/Flora Pluas RGB.tif,12982.41622103385,4597.41622103385,13003.58377896615,4618.58377896615,1.0
Flora Pluas RGB/Flora Pluas RGB.tif,13846.7133944487,8197.7133944487,13859.2866055513,8210.2866055513,1.0
Flora Pluas RGB/Flora Pluas RGB.tif,11848.2386045327,6361.2386045327,11859.7613954673,6372.7613954673,1.0
Flora Pluas RGB/Flora Pluas RGB.tif,9950.9626941686,6268.9626941686,9967.0373058314,6285.0373058314,1.0
Flora Pluas RGB/Flora Pluas RGB.tif,10370.02113572702,5678.02113572702,10377.97886427298,5685.97886427298,1.0
Flora Pluas RGB/Flora Pluas RGB.tif,9132.02113572702,4008.02113572702,9139.97886427298,4015.97886427298,1.0
Flora Pluas RGB/Flora Pluas RGB.tif,9012.02113572702,3960.02113572702,9019.97886427298,3967.97886427298,1.0
Flora Pluas RGB/Flora Pluas RGB.tif,7562.7557932264,2775.7557932264,7579.2442067736,2792.2442067736,1.0
Flora Pluas RGB/Flora Pluas RGB.tif,6061.085211016785,1872.085211016785,6066.914788983215,1877.914788983215,1.0
Flora Pluas RGB/Flora Pluas RGB.tif,7894.273109243695,1312.273109243695,7903.726890756305,1321.726890756305,1.0
Flora Pluas RGB/Flora Pluas RGB.tif,6850.23593073595,-132.76406926405,6863.76406926405,-119.23593073595,1.0
Flora Pluas RGB/Flora Pluas RGB.tif,9837.9176215941,3527.9176215941,9852.0823784059,3542.0823784059,1.0
Flora Pluas RGB/Flora Pluas RGB.tif,11458.02113572702,7754.02113572702,11465.97886427298,7761.97886427298,1.0
Flora Pluas RGB/Flora Pluas RGB.tif,9642.3155080214,6483.3155080214,9655.6844919786,6496.6844919786,1.0
Flora Pluas RGB/Flora Pluas RGB.tif,9905.02113572702,5968.02113572702,9912.97886427298,5975.97886427298,1.0
Flora Pluas RGB/Flora Pluas RGB.tif,7878.60720651895,5618.60720651895,7899.39279348105,5639.39279348105,1.0
Flora Pluas RGB/Flora Pluas RGB.tif,7591.02113572702,4144.02113572702,7598.97886427298,4151.97886427298,1.0
Flora Pluas RGB/Flora Pluas RGB.tif,6139.02113572702,3606.02113572702,6146.97886427298,3613.97886427298,1.0
Flora Pluas RGB/Flora Pluas RGB.tif,5635.850749664345,1534.850749664345,5642.149250335655,1541.149250335655,1.0
Flora Pluas RGB/Flora Pluas RGB.tif,5926.81410746115,255.81410746115,5947.18589253885,276.18589253885,1.0
Flora Pluas RGB/Flora Pluas RGB.tif,10847.2545199898,4736.2545199898,10858.7454800102,4747.7454800102,1.0
Flora Pluas RGB/Flora Pluas RGB.tif,13062.2704354469,7945.2704354469,13073.7295645531,7956.7295645531,1.0
Flora Pluas RGB/Flora Pluas RGB.tif,6588.01578813345,6451.01578813345,6599.98421186655,6462.98421186655,1.0
Flora Pluas RGB/Flora Pluas RGB.tif,6809.81410746115,5258.81410746115,6830.18589253885,5279.18589253885,1.0
Flora Pluas RGB/Flora Pluas RGB.tif,5036.02113572702,2400.02113572702,5043.97886427298,2407.97886427298,1.0
Flora Pluas RGB/Flora Pluas RGB.tif,4074.70282658518,2001.70282658518,4083.29717341482,2010.29717341482,1.0
Flora Pluas RGB/Flora Pluas RGB.tif,3906.4587471352,58.4587471352,3919.5412528648,71.5412528648,1.0
Flora Pluas RGB/Flora Pluas RGB.tif,5872.65495289025,3737.65495289025,5893.34504710975,3758.34504710975,1.0
Flora Pluas RGB/Flora Pluas RGB.tif,8448.3552330023,5484.3552330023,8467.6447669977,5503.6447669977,1.0
Flora Pluas RGB/Flora Pluas RGB.tif,1839.7345301757,3455.7345301757,1860.2654698243,3476.2654698243,1.0
Flora Pluas RGB/Flora Pluas RGB.tif,3354.242213609125,3678.242213609125,3359.757786390875,3683.757786390875,1.0
Flora Pluas RGB/Flora Pluas RGB.tif,3139.02113572702,3181.02113572702,3146.97886427298,3188.97886427298,1.0
Flora Pluas RGB/Flora Pluas RGB.tif,4464.4746625923,4358.4746625923,4477.5253374077,4371.5253374077,1.0
Flora Pluas RGB/Flora Pluas RGB.tif,1025.02113572702,4373.02113572702,1032.97886427298,4380.97886427298,1.0
Flora Pluas RGB/Flora Pluas RGB.tif,528.02113572702,5342.02113572702,535.97886427298,5349.97886427298,1.0
Flora Pluas RGB/Flora Pluas RGB.tif,1576.74789915965,7590.74789915965,1587.25210084035,7601.25210084035,1.0
Flora Pluas RGB/Flora Pluas RGB.tif,3455.02113572702,7414.02113572702,3462.97886427298,7421.97886427298,1.0
Flora Pluas RGB/Flora Pluas RGB.tif,4325.814959534835,9739.814959534835,4332.185040465165,9746.185040465165,1.0
Flora Pluas RGB/Flora Pluas RGB.tif,5392.214795008915,10193.214795008915,5397.785204991085,10198.785204991085,1.0
Flora Pluas RGB/Flora Pluas RGB.tif,5583.02113572702,10623.02113572702,5590.97886427298,10630.97886427298,1.0
Flora Pluas RGB/Flora Pluas RGB.tif,8124.02113572702,11649.02113572702,8131.97886427298,11656.97886427298,1.0
Flora Pluas RGB/Flora Pluas RGB.tif,7930.04494525085,12399.04494525085,7943.95505474915,12412.95505474915,1.0
Flora Pluas RGB/Flora Pluas RGB.tif,6634.61268143621,12967.61268143621,6639.38731856379,12972.38731856379,1.0
Flora Pluas RGB/Flora Pluas RGB.tif,4594.02113572702,12087.02113572702,4601.97886427298,12094.97886427298,1.0
Flora Pluas RGB/Flora Pluas RGB.tif,3982.02113572702,10166.02113572702,3989.97886427298,10173.97886427298,1.0
Flora Pluas RGB/Flora Pluas RGB.tif,2968.47720906545,8941.47720906545,2991.52279093455,8964.52279093455,1.0
Flora Pluas RGB/Flora Pluas RGB.tif,3255.84326457855,14563.84326457855,3278.15673542145,14586.15673542145,1.0
Flora Pluas RGB/Flora Pluas RGB.tif,7624.39508530685,12790.39508530685,7637.60491469315,12803.60491469315,1.0
Flora Pluas RGB/Flora Pluas RGB.tif,4698.00776674305,8867.00776674305,4715.99223325695,8884.99223325695,1.0
Flora Pluas RGB/Flora Pluas RGB.tif,1990.02113572702,4896.02113572702,1997.97886427298,4903.97886427298,1.0
Flora Pluas RGB/Flora Pluas RGB.tif,3432.24649859945,6392.24649859945,3449.75350140055,6409.75350140055,1.0
Flora Pluas RGB/Flora Pluas RGB.tif,5684.3366437484,7600.3366437484,5705.6633562516,7621.6633562516,1.0
Flora Pluas RGB/Flora Pluas RGB.tif,7121.02113572702,8538.02113572702,7128.97886427298,8545.97886427298,1.0
Flora Pluas RGB/Flora Pluas RGB.tif,7373.5648077413,9477.5648077413,7390.4351922587,9494.4351922587,1.0
Flora Pluas RGB/Flora Pluas RGB.tif,9170.85918003565,11236.85918003565,9193.14081996435,11259.14081996435,1.0
Flora Pluas RGB/Flora Pluas RGB.tif,9938.498599439776,11823.498599439776,9945.501400560224,11830.501400560224,1.0
Flora Pluas RGB/Flora Pluas RGB.tif,6324.22536287242,8577.22536287242,6333.77463712758,8586.77463712758,1.0
Flora Pluas RGB/Flora Pluas RGB.tif,5377.02113572702,6361.02113572702,5384.97886427298,6368.97886427298,1.0
Flora Pluas RGB/Flora Pluas RGB.tif,6648.02113572702,7403.02113572702,6655.97886427298,7410.97886427298,1.0
Flora Pluas RGB/Flora Pluas RGB.tif,7882.02113572702,8309.02113572702,7889.97886427298,8316.97886427298,1.0
Flora Pluas RGB/Flora Pluas RGB.tif,10022.21199388845,10013.21199388845,10041.78800611155,10032.78800611155,1.0
Flora Pluas RGB/Flora Pluas RGB.tif,10813.02113572702,10212.02113572702,10820.97886427298,10219.97886427298,1.0
Flora Pluas RGB/Flora Pluas RGB.tif,10991.79297173415,11120.79297173415,11004.20702826585,11133.20702826585,1.0
Flora Pluas RGB/Flora Pluas RGB.tif,9048.8831168831,8424.8831168831,9065.1168831169,8441.1168831169,1.0
Flora Pluas RGB/Flora Pluas RGB.tif,8986.02113572702,7564.02113572702,8993.97886427298,7571.97886427298,1.0
Flora Pluas RGB/Flora Pluas RGB.tif,10256.02113572702,8949.02113572702,10263.97886427298,8956.97886427298,1.0
Flora Pluas RGB/Flora Pluas RGB.tif,11852.96536796535,9854.96536796535,11867.03463203465,9869.03463203465,1.0
Flora Pluas RGB/Flora Pluas RGB.tif,11447.8725490196,9029.8725490196,11460.1274509804,9042.1274509804,1.0
Flora Pluas RGB/Flora Pluas RGB.tif,13073.02113572702,9124.02113572702,13080.97886427298,9131.97886427298,1.0
Flora Pluas RGB/Flora Pluas RGB.tif,16871.02113572702,4620.02113572702,16878.97886427298,4627.97886427298,1.0
Flora Pluas RGB/Flora Pluas RGB.tif,16648.03170359055,4158.03170359055,16659.96829640945,4169.96829640945,1.0
Flora Pluas RGB/Flora Pluas RGB.tif,15035.39775910365,2181.39775910365,15046.60224089635,2192.60224089635,1.0
Flora Pluas RGB/Flora Pluas RGB.tif,16647.02113572702,2653.02113572702,16654.97886427298,2660.97886427298,1.0
Flora Pluas RGB/Flora Pluas RGB.tif,15540.63381716325,1766.63381716325,15553.36618283675,1779.36618283675,1.0
Flora Pluas RGB/Flora Pluas RGB.tif,16135.21466768525,5638.21466768525,16152.78533231475,5655.78533231475,1.0
Flora Pluas RGB/Flora Pluas RGB.tif,12693.02113572702,6037.02113572702,12700.97886427298,6044.97886427298,1.0
Flora Pluas RGB/Flora Pluas RGB.tif,14979.58874458875,3963.58874458875,14990.41125541125,3974.41125541125,1.0
Flora Pluas RGB/Flora Pluas RGB.tif,12053.58874458875,2723.58874458875,12064.41125541125,2734.41125541125,1.0
Flora Pluas RGB/Flora Pluas RGB.tif,14588.9176215941,3348.9176215941,14603.0823784059,3363.0823784059,1.0
Flora Pluas RGB/Flora Pluas RGB.tif,14679.02113572702,7071.02113572702,14686.97886427298,7078.97886427298,1.0
Flora Pluas RGB/Flora Pluas RGB.tif,14796.02113572702,5423.02113572702,14803.97886427298,5430.97886427298,1.0
Flora Pluas RGB/Flora Pluas RGB.tif,12378.02113572702,4499.02113572702,12385.97886427298,4506.97886427298,1.0
Flora Pluas RGB/Flora Pluas RGB.tif,10668.2810033104,3474.2810033104,10683.7189966896,3489.7189966896,1.0
Flora Pluas RGB/Flora Pluas RGB.tif,9630.23593073595,1941.23593073595,9643.76406926405,1954.76406926405,1.0
Flora Pluas RGB/Flora Pluas RGB.tif,8284.9176215941,1456.9176215941,8299.0823784059,1471.0823784059,1.0
Flora Pluas RGB/Flora Pluas RGB.tif,14238.78507766743,3955.78507766743,14245.21492233257,3962.21492233257,1.0
Flora Pluas RGB/Flora Pluas RGB.tif,13993.63381716325,8284.63381716325,14006.36618283675,8297.36618283675,1.0
Flora Pluas RGB/Flora Pluas RGB.tif,11893.74789915965,6638.74789915965,11904.25210084035,6649.25210084035,1.0
Flora Pluas RGB/Flora Pluas RGB.tif,11580.0662083015,6837.0662083015,11589.9337916985,6846.9337916985,1.0
Flora Pluas RGB/Flora Pluas RGB.tif,10246.02113572702,5325.02113572702,10253.97886427298,5332.97886427298,1.0
Flora Pluas RGB/Flora Pluas RGB.tif,8945.02113572702,4053.02113572702,8952.97886427298,4060.97886427298,1.0
Flora Pluas RGB/Flora Pluas RGB.tif,8346.62057550295,3881.62057550295,8357.37942449705,3892.37942449705,1.0
Flora Pluas RGB/Flora Pluas RGB.tif,6762.7690348867,2353.7690348867,6781.2309651133,2372.2309651133,1.0
Flora Pluas RGB/Flora Pluas RGB.tif,7691.24649859945,1601.24649859945,7708.75350140055,1618.75350140055,1.0
Flora Pluas RGB/Flora Pluas RGB.tif,6843.05283931755,1100.05283931755,6862.94716068245,1119.94716068245,1.0
Flora Pluas RGB/Flora Pluas RGB.tif,7038.02113572702,547.02113572702,7045.97886427298,554.97886427298,1.0
Flora Pluas RGB/Flora Pluas RGB.tif,10128.55423987775,3757.55423987775,10141.44576012225,3770.44576012225,1.0
Flora Pluas RGB/Flora Pluas RGB.tif,11373.45072574485,8053.45072574485,11392.54927425515,8072.54927425515,1.0
Flora Pluas RGB/Flora Pluas RGB.tif,10149.02113572702,6942.02113572702,10156.97886427298,6949.97886427298,1.0
Flora Pluas RGB/Flora Pluas RGB.tif,10033.2810033104,5655.2810033104,10048.7189966896,5670.7189966896,1.0
Flora Pluas RGB/Flora Pluas RGB.tif,8253.02113572702,5073.02113572702,8260.97886427298,5080.97886427298,1.0
Flora Pluas RGB/Flora Pluas RGB.tif,7533.02113572702,4178.02113572702,7540.97886427298,4185.97886427298,1.0
Flora Pluas RGB/Flora Pluas RGB.tif,6504.02113572702,3246.02113572702,6511.97886427298,3253.97886427298,1.0
Flora Pluas RGB/Flora Pluas RGB.tif,5917.99719887955,1234.99719887955,5932.00280112045,1249.00280112045,1.0
Flora Pluas RGB/Flora Pluas RGB.tif,5455.61790170615,1456.61790170615,5468.38209829385,1469.38209829385,1.0
Flora Pluas RGB/Flora Pluas RGB.tif,9076.42959001785,5036.42959001785,9087.57040998215,5047.57040998215,1.0
Flora Pluas RGB/Flora Pluas RGB.tif,13341.8274764451,8133.8274764451,13352.1725235549,8144.1725235549,1.0
Flora Pluas RGB/Flora Pluas RGB.tif,6709.02113572702,5944.02113572702,6716.97886427298,5951.97886427298,1.0
Flora Pluas RGB/Flora Pluas RGB.tif,6543.02113572702,4898.02113572702,6550.97886427298,4905.97886427298,1.0
Flora Pluas RGB/Flora Pluas RGB.tif,5240.44015788135,2884.44015788135,5255.55984211865,2899.55984211865,1.0
Flora Pluas RGB/Flora Pluas RGB.tif,4372.83804430865,2980.83804430865,4387.16195569135,2995.16195569135,1.0
Flora Pluas RGB/Flora Pluas RGB.tif,3328.02113572702,1377.02113572702,3335.97886427298,1384.97886427298,1.0
Flora Pluas RGB/Flora Pluas RGB.tif,7350.03170359055,4802.03170359055,7361.96829640945,4813.96829640945,1.0
Flora Pluas RGB/Flora Pluas RGB.tif,7971.7690348867,5593.7690348867,7990.2309651133,5612.2309651133,1.0
Flora Pluas RGB/Flora Pluas RGB.tif,2427.02113572702,4274.02113572702,2434.97886427298,4281.97886427298,1.0
Flora Pluas RGB/Flora Pluas RGB.tif,3349.6788897377,3892.6788897377,3364.3211102623,3907.3211102623,1.0
Flora Pluas RGB/Flora Pluas RGB.tif,2739.20677361855,2908.20677361855,2750.79322638145,2919.79322638145,1.0
Flora Pluas RGB/Flora Pluas RGB.tif,4625.15635345045,4419.15635345045,4638.84364654955,4432.84364654955,1.0
Flora Pluas RGB/Flora Pluas RGB.tif,828.7239623122,4758.7239623122,845.2760376878,4775.2760376878,1.0
Flora Pluas RGB/Flora Pluas RGB.tif,1028.01044053985,5884.01044053985,1043.98955946015,5899.98955946015,1.0
Flora Pluas RGB/Flora Pluas RGB.tif,1844.987981349075,7311.987981349075,1851.012018650925,7318.012018650925,1.0
Flora Pluas RGB/Flora Pluas RGB.tif,3769.02113572702,7845.02113572702,3776.97886427298,7852.97886427298,1.0
Flora Pluas RGB/Flora Pluas RGB.tif,4457.7372039725,9141.7372039725,4476.2627960275,9160.2627960275,1.0
Flora Pluas RGB/Flora Pluas RGB.tif,5258.35001273235,10379.35001273235,5269.64998726765,10390.64998726765,1.0
Flora Pluas RGB/Flora Pluas RGB.tif,5842.02113572702,10571.02113572702,5849.97886427298,10578.97886427298,1.0
Flora Pluas RGB/Flora Pluas RGB.tif,7149.5753756048,11425.5753756048,7170.4246243952,11446.4246243952,1.0
Flora Pluas RGB/Flora Pluas RGB.tif,9107.02113572702,12127.02113572702,9114.97886427298,12134.97886427298,1.0
Flora Pluas RGB/Flora Pluas RGB.tif,6366.36058059585,12872.36058059585,6381.63941940415,12887.63941940415,1.0
Flora Pluas RGB/Flora Pluas RGB.tif,4770.02113572702,11972.02113572702,4777.97886427298,11979.97886427298,1.0
Flora Pluas RGB/Flora Pluas RGB.tif,4023.02113572702,10193.02113572702,4030.97886427298,10200.97886427298,1.0
Flora Pluas RGB/Flora Pluas RGB.tif,3290.02113572702,8808.02113572702,3297.97886427298,8815.97886427298,1.0
Flora Pluas RGB/Flora Pluas RGB.tif,4140.02113572702,14518.02113572702,4147.97886427298,14525.97886427298,1.0
Flora Pluas RGB/Flora Pluas RGB.tif,8202.30494015788,12642.30494015788,8211.69505984212,12651.69505984212,1.0
Flora Pluas RGB/Flora Pluas RGB.tif,4835.1350903998,8893.1350903998,4852.8649096002,8910.8649096002,1.0
Flora Pluas RGB/Flora Pluas RGB.tif,1672.20142602495,5589.20142602495,1687.79857397505,5604.79857397505,1.0
Flora Pluas RGB/Flora Pluas RGB.tif,3647.02113572702,6177.02113572702,3654.97886427298,6184.97886427298,1.0
Flora Pluas RGB/Flora Pluas RGB.tif,5449.02113572702,7350.02113572702,5456.97886427298,7357.97886427298,1.0
Flora Pluas RGB/Flora Pluas RGB.tif,6567.02113572702,8623.02113572702,6574.97886427298,8630.97886427298,1.0
Flora Pluas RGB/Flora Pluas RGB.tif,6810.02113572702,9841.02113572702,6817.97886427298,9848.97886427298,1.0
Flora Pluas RGB/Flora Pluas RGB.tif,9283.5303030303,11739.5303030303,9302.4696969697,11758.4696969697,1.0
Flora Pluas RGB/Flora Pluas RGB.tif,9796.0662083015,11692.0662083015,9805.9337916985,11701.9337916985,1.0
Flora Pluas RGB/Flora Pluas RGB.tif,6080.04227145405,8494.04227145405,6095.95772854595,8509.95772854595,1.0
Flora Pluas RGB/Flora Pluas RGB.tif,4569.4852304558,6105.4852304558,4586.5147695442,6122.5147695442,1.0
Flora Pluas RGB/Flora Pluas RGB.tif,6647.02113572702,7410.02113572702,6654.97886427298,7417.97886427298,1.0
Flora Pluas RGB/Flora Pluas RGB.tif,8519.132416603,7985.132416603,8538.867583397,8004.867583397,1.0
Flora Pluas RGB/Flora Pluas RGB.tif,10391.36058059585,9624.36058059585,10406.63941940415,9639.63941940415,1.0
Flora Pluas RGB/Flora Pluas RGB.tif,10745.83804430865,10640.83804430865,10760.16195569135,10655.16195569135,1.0
Flora Pluas RGB/Flora Pluas RGB.tif,10997.9176215941,10970.9176215941,11012.0823784059,10985.0823784059,1.0
Flora Pluas RGB/Flora Pluas RGB.tif,10604.21199388845,8902.21199388845,10623.78800611155,8921.78800611155,1.0
Flora Pluas RGB/Flora Pluas RGB.tif,9224.3155080214,7823.3155080214,9237.6844919786,7836.6844919786,1.0
Flora Pluas RGB/Flora Pluas RGB.tif,11094.02113572702,8753.02113572702,11101.97886427298,8760.97886427298,1.0
Flora Pluas RGB/Flora Pluas RGB.tif,12189.02113572702,10074.02113572702,12196.97886427298,10081.97886427298,1.0
Flora Pluas RGB/Flora Pluas RGB.tif,11440.06711053363,9045.06711053363,11447.93288946637,9052.93288946637,1.0
Flora Pluas RGB/Flora Pluas RGB.tif,13120.132416603,9015.132416603,13139.867583397,9034.867583397,1.0
Flora Pluas RGB/Flora Pluas RGB.tif,16709.9176215941,4606.9176215941,16724.0823784059,4621.0823784059,1.0
Flora Pluas RGB/Flora Pluas RGB.tif,15382.46676852559,3488.46676852559,15389.53323147441,3495.53323147441,1.0
Flora Pluas RGB/Flora Pluas RGB.tif,15727.02113572702,3313.02113572702,15734.97886427298,3320.97886427298,1.0
Flora Pluas RGB/Flora Pluas RGB.tif,14493.1218487395,1856.1218487395,14508.8781512605,1871.8781512605,1.0
Flora Pluas RGB/Flora Pluas RGB.tif,15100.63636363635,1870.63636363635,15123.36363636365,1893.36363636365,1.0
